id_station;name_station;nama_propinsi;nama_kota;kecamatan;kelurahan;latt_station;long_station;elv_station;status_operasional;hp_petugas;tgl_pasang;addr_instansi;data_transport;instansi;nama_vendor
150059;ARG Sungai Pandan;Kalimantan Selatan;Kab. Hulu Sungai Utara;Sungai Padan;Sei Sandung;-2.45933;115.2216;10;operasional;83153780405;6/24/2015;Jl.Kesatuan No.40;FTP;BPP Sungai Pandan;BMKG-LSI
150060;ARG Jaro;Kalimantan Selatan;Kab. Tabalong;Jaro;Jaro;-1.83794;115.6369;75;operasional;81348236885;7/1/2015;Desa Jaro Kec.Jaro;FTP;UPT BPTPH Jaro;BMKG-LSI
150191;ARG Anjir Pasar;Kalimantan Selatan;Kab. Barito Kuala;Anjir Pasar;Anjir Pasar Kota;-3.14236;114.50341;6;operasional;85348001978;8/23/2016;Jl Trans Kalimantan Km 27;FTP;BP3K Anjir Pasar;MMI-LSI
150192;ARG Jorong;Kalimantan Selatan;Kab. Tanah Laut;Jorong;Jorong;-3.96727;114.92307;26;operasional;81351257798;8/24/2016;Jl A Yani No 13;FTP;BP3K Jorong;MMI-LSI
150193;ARG Angsana;Kalimantan Selatan;Kab. Tanah Bumbu;Angsana;Angsana;-3.70964;115.58637;19;operasional;81351219693;8/24/2016;Jl Propinsi Km 194;FTP;BPK Angsana;MMI-LSI
150194;ARG Kelumpang Barat;Kalimantan Selatan;Kab. Kotabaru;Kelumpang Barat;Bungkukan;-2.79284;116.07459;10;operasional;82149782443;8/25/2016;Jl Raya Batulicin Km 355;FTP;BMKG;MMI-LSI
150195;ARG Salino;Kalimantan Selatan;Kab. Kotabaru;Pulau Laut Tengah;Salino;-3.478633;116.054942;37;operasional;82151957940;1/1/2016;Kantor Kecamatan Pulau Laut Tengah;FTP;Kecamatan Pulau Laut Tengah;MMI-LSI
150334;ARG Bumi Makmur;Kalimantan Selatan;Kab. Tanah Laut;Bumi Makmur;Bumi Harapan;-3.58581;114.623848;5;operasional;85349569111;8/22/2017;Jl. Swadaya RT 02 RW 02 Desa Bumi Harapan Bumi Makmur;FTP;BP3K Bumi Makmur;MMI-LSI
150335;ARG Juai;Kalimantan Selatan;Kab. Balangan;Juai;Makmur Uyam;-2.26869;115.57351;36;operasional;85245934316;1/1/2017;Jl. Datuk Kandang Haji Pal. 16;FTP;BPP Juai;MMI-LSI
150336;ARG Murung Pudak;Kalimantan Selatan;Kab. Tabalong;Murung Pudak;Maburai;-2.17638;115.43063;36;operasional;81348287037;8/28/2017;Jl. A. Yani Km. 7,5;FTP;BPP Murung Pudak;MMI-LSI
150337;ARG Kelua;Kalimantan Selatan;Kab. Tabalong;Kelua;Pulau;-2.27243;115.29782;15;operasional;85248963575;8/18/2017;Jl. A. Yani Km. 01;FTP;BPP Kelua;MMI-LSI
150338;ARG Mekarsari;Kalimantan Selatan;Kab. Barito Kuala;Mekarsari;Tamban Raya ;-3.2959871;114.432346;4;operasional;81349703317;7/17/2017;Jl. Tamban Raya Km. 12;FTP;BPP Mekarsari;MMI-LSI
STA0011;ARG Angkinang;Kalimantan Selatan;Kab. Hulu Sungai Selatan;Angkinang;Bamban Utara;-2.71215;115.30083;14;operasional;81349470886;1/1/2013;Jl. A. Yani Km 115 Desa Bamban Angkinang;HTTP GET;BPK Angkinang;BMKG-RM.Young
STA0092;ARG Tanah Bumbu;Kalimantan Selatan;Kab. Tanah Bumbu;Kusan Hilir;Manurung;-3.5625896;115.9524887;5;operasional;81349756404;1/1/2013;Jl. Raya Batulicin-Pleihari Km. 6.5;HTTP GET;Laboratorium PTPH Mudalang;BMKG-MSP
STA0093;ARG Binuang;Kalimantan Selatan;Kab. Tapin;Binuang;Pulau Pinag Utara;-3.09525;115.0888;18;operasional;85248690019;1/1/2009;Desa Pulau Pinang Binuang;HTTP GET;BP3K Binuang;BMKG-MSP
STA0094;ARG Hulu Sungai Tengah;Kalimantan Selatan;Kab Hulu Sungai Tengah;Labuan Amas Selatan;Pantai Hambawang Timur;-2.63792;115.33669;19;operasional;85248584974;9/13/2016;Jl Asam Rimbun No 35 Pantai Hambawang 71361;HTTP GET;BMKG;BMKG-MSP
STA0233;ARG Sengayam;Kalimantan Selatan;Kab. Kotabaru;Pamukan Barat;Sengayam;-2.34604;116.01155;52;operasional;81351271759;8/25/2020;;HTTP GET;BPP Sengayam;
STA3228;ARG SMPK Batang Alai Utara;Kalimantan Selatan;Kab Hulu Sungai Tengah;Batang Alai Utara;Ilung;-2.50248;115.41651;25;operasional;81349052255;1/1/2010;KP Barabai Desa Muara Rintis Batang Alai Utara;FTP;BPTP Kalsel;BMKG-LSI
STA3271;ARG SMPK Telaga;Kalimantan Selatan;Kab. Tanah Laut;Pelaihari;Takisung;-3.834218;114.718812;23;operasional;85251053180;1/1/2011;Jl. Raya Takisung Pelaihari 70815;FTP;BPTP Kalsel;
STAL221;ARG Banjarmasin Timur;Kalimantan Selatan;Kota Banjarmasin;Banjarmasin Timur;Banua Anyar;-3.30802;114.614;6;operasional;87819351585;11/9/2018;Banua Anyar, Banjarmasin Timur;FTP;DKP3 Banjarmasin;
STAL222;ARG Sukadamai;Kalimantan Selatan;Kab. Tanah Bumbu;Mantewe;Sukadamai;-3.2648;115.7677;30;operasional;85251495599;1/1/2013;Desa Sukadamai, Mantewe, Tanah Bumbu;FTP;BP3K Mantewe;
150061;ARG Murung;Kalimantan Tengah;Kab. Murung Raya;Murung;Danau Usung;-0.664489;114.6105;0;operasional;81348256791;7/3/2015;Komp.Perkantoran Purungcahu;FTP;BPP;BMKG-LSI
150062;ARG Seruyan Hilir;Kalimantan Tengah;Kab. Seruyan;Seruyan Hilir;Sungai Undang;-3.407614;112.5443;0;operasional;8534841775;7/2/2015;Jl.A.Yani;HTTP GET;Dinas Pertanian Seruyan;BMKG-LSI
150096;ARG Bukit Batu;Kalimantan Tengah;Kota Palangkaraya;Bukit Batu;Banturung;-2.00404;113.7596;0;operasional;81352883629;9/4/2015;JL Cilik Riwut KM.31 Tangkiling.;FTP;BPP Tangkiling;BMKG-LSI
150097;ARG Hayaping;Kalimantan Tengah;Kab. Barito Timur;Awang;Biwan;-1.95613;115.2466;0;operasional;85249434863;8/28/2015;JL Raya Hayaping Patung.;FTP;BPP AWANG;BMKG-LSI
150142;ARG Pangkalan Lada;Kalimantan Tengah;Kab. Kota Waringin Barat;Pangkalan Lada;;-2.493676;111.7339;0;operasional;82351579459;9/13/2016;JL Jederal Sudirman KM.35;FTP;BPP;BMKG-LSI
150143;ARG Baamang;Kalimantan Tengah;Kab. Kotawaringin Timur;Baamang;Baamang Tengah;-2.534472;112.8826;0;operasional;81251435346;9/13/2016;JL Jenderal Sudirman KM.6,5;FTP;Dinas Pertanian;BMKG-LSI
150213;ARG Jekan Raya;Kalimantan Tengah;Kota Palangkaraya;Jekan Raya;Bukit Tunggal;-2.1715547;113.873692;10;operasional;82154735357;8/4/2016;Teweh Selatan;HTTP GET;BPTPH Kalimantan Tengah;BMKG-LSI
150214;ARG Timpah;Kalimantan Tengah;Kab. Kapuas;Timpah;Timpah;-1.709444444;114.4727778;0;operasional;82158230237;8/4/2016;Timpah;HTTP GET;Kantor Camat;MMI-LSI
150215;ARG Mihing Raya;Kalimantan Tengah;Kab. Gunung Mas;Mihing Raya;Kampuri;-1.363464;113.91914;0;operasional;85252916126;8/5/2016;Jl Lintas Provinsi No 1;HTTP GET;BPP;MMI-LSI
150331;ARG Sukamara;Kalimantan Tengah;Kab. Sukamara;Sukamara;Padang;-2.717146;111.18956;0;operasional;81392333250;9/21/2017;Jl. Pahlawan;HTTP GET;BPP;MMI-LSI
150332;ARG Tewah;Kalimantan Tengah;Kab. Gunung Mas;Tewah;Tewah;-1.061397;113.730547;0;operasional;85350878620;9/23/2017;JL Pertanian;HTTP GET;BPP;MMI-LSI
150333;ARG BPP Jabiren;Kalimantan Tengah;Kab. Pulang Pisau;Jabiren Raya;Saka kajiang;-2.552467;114.192108;0;operasional;85248982620;9/24/2017;;FTP;BPP;MMI-LSI
STA0134;ARG Katingan;Kalimantan Tengah;Kab. Katingan;Tewang Sanggalang Draing;Tewangrangkang;-1.7627;113.29;0;operasional;82251515217;9/13/2016;;FTP;BPP;BMKG-MSP
STA0227;ARG Bahaur;Kalimantan Tengah;Kab. Pulang Pisau;Kahayan Kuala;Bahaur Basangan;-3.239741;114.099006;0;operasional;82250321980;8/25/2020;Jl. Idrus Rt.02 Rw.01;HTTP GET;Kepolisian Kab. Pulau Pisau;
STA0228;ARG Sidomulyo;Kalimantan Tengah;Kab. Kapuas;Tamban Catur;Sidomulyo;-3.175833;114.399778;0;operasional;;8/25/2020;Jl. Desa Sidomulyo Rt.04 Rw.02 Kec. Tamban Catur;HTTP GET;BPP Kec. Tamban Catur Kab. Kapuas;
STA3231;ARG Basarang;Kalimantan Tengah;Kab. Kapuas;Basarang;Basarang;-2.980203;114.333408;0;operasional;85232879944;9/10/2016;;HTTP GET;BPP Basarang;BMKG-LSI
150063;ARG Kota Bangun;Kalimantan Timur;Kab. Kutai Kertanegara;Kota Bangun;Kota Bangun Ulu;-0.256278;116.5924;24;operasional;85331703888;6/25/2015;Jl.Sri Bangun RT 20 Komp BPP;HTTP GET;UPT Penyuluhan Pertanian dan Peternakan;BMKG-LSI
150064;ARG Sebulu;Kalimantan Timur;Kab. Kutai Kertanegara;Sebulu;Sebulu Ilir;-0.26875;117.0056;40;operasional;81348274920;6/25/2015;Jl.Pemuda RT.06 N0.33;HTTP GET;UPT PENYULUHAN PERTANIAN, DAN PETERNAKAN;BMKG-LSI
150065;ARG Muara Badak;Kalimantan Timur;Kab. Kutai Kertanegara;Muara Badak;Muara Badak Ilir;-0.347194;117.4267;50;operasional;85348402000;6/24/2015;Jl.H.Mahmud;FTP;UPT PENYULUHAN PERTANIAN DAN PETERNAKAN;BMKG-LSI
150339;ARG Kariangau;Kalimantan Timur;Kota Balikpapan;Balikpapan Utara;Kariangau;-1.200674;116.818377;2;operasional;85787515506;9/29/2017;;HTTP GET;KANTOR SATPEL PELABUHAN PENYEBERANGAN KARIANGAU;MMI-LSI
150340;ARG Samboja;Kalimantan Timur;Kab. Kutai Kertanegara;Samboja;Kampung Lama;-1.013479;117.086;5;operasional;85246106705;9/30/2017;JL Balikpapan Handil 2;FTP;UPT PENYULUHAN PERTANIAN DAN PETERNAKAN;MMI-LSI
150341;ARG Sambutan;Kalimantan Timur;Kota Samarinda;Sambutan;Makroman;-0.559468;117.220974;18;operasional;85247568484;10/1/2017;JL Bila No 1 komp Prevab;FTP;UPTD Perbenihan Dan Perlindungan Hortikultura;MMI-LSI
STA0097;ARG Ancalong;Kalimantan Timur;Kab. Kutai Timur;Muara Ancalong;Kelinjau Ulu;0.441781;116.6734;4;operasional;82157988476;9/13/2016;-;FTP;UPT PENYULUHAN PERTANIAN PETERNAKAN DAN PERKEBUNAN;BMKG-MSP
STA0098;ARG Paser;Kalimantan Timur;Kab. Paser;Tanah Grogot;Tanah Grogot;-1.90031;116.1974;7;operasional;85248742497;9/13/2016;JL Kapt Tendean Gg Balai Benih;HTTP GET;UPTD BALAI BENIH TANAMAN PANGAN DAN HORTIKULTURA;BMKG-MSP
STA0130;ARG Berau (Talisayan);Kalimantan Timur;Kab. Berau;Taliyasan;Taliyasan;1.58014;118.17352;76;operasional;81329145020;1/26/2017;;HTTP GET;Stamet APT Pranoto Samarinda;BMKG-MSP
STA0167;ARG Linmas;Kalimantan Timur;Kota Balikpapan;Balikpapan Selatan;Sepinggan;-1.24306;116.89333;14;operasional;81346383683;9/13/2016;Jl. Ruhut Rahayu I No.3 ;FTP;BPBD KOTA BALIKAPAPAN;BMKG-LSI
STA0168;ARG Melak;Kalimantan Timur;Kab. Kutai Barat;Melak;Kampung Empas;-0.2980833;115.7831666;0;operasional;85250799127;9/13/2016;;FTP;UPT AGROBISNIS PERTANIAN EMPAS;BMKG-LSI
STA0169;ARG Muara Muntai;Kalimantan Timur;Kab. Kutai Kertanegara;Muara Muntai;Muara Muntai;-0.35555;116.38861;10;operasional;81253109991;9/13/2016;Muara Muntai kutai kertanegara;FTP;UPTD DINAS PERTANIAN DAN PETERNAKAN;BMKG-Casella
STA0225;ARG Timbau;Kalimantan Timur;Kab. Kutai Kertanegara;Tenggarong;Timbau;-0.4466666;116.9943166;5;operasional;81350345602;8/25/2020;Jl. AP. Mangkunegoro No.2 Kel. Timbau, Kec. Tenggaromg, Kab. Kukar;HTTP GET;Kantor BPDB Kab. Kukar;
STA0226;ARG Gunung Elai;Kalimantan Timur;Kota Bontang;Bontang Utara;Gunung Elai;0.13275;117.47475;5;operasional;85247678778;8/25/2020;Kantor Kelurahan Gunung Elai Jl. Paprika;HTTP GET;BPBD Kota Bontang;
STAL231;ARG Sangatta;Kalimantan Timur;Kab. Kutai Timur;Bengalon;Tepian Baru;0.694299;117.295019;127;operasional;81347682085;11/26/2018;Jl. Ahmad Yani;FTP;UPT BALAI PENYULUHAN PERTANIAN BENGALON;
STAL232;ARG Sangkulirang;Kalimantan Timur;Kab. Kutai Timur;Sangkulirang;Benua Baru Hilir;0.98633;117.981478;65;operasional;81221984554;11/27/2018;Banua Baru;FTP;UPT PENYULUHAN PERTANIAN PETERNAKAN DAN PERKEBUNAN;
STG1008;ARG Rekayasa IKN;Kalimantan Timur;Kab. Penajam Paser Utara;Sepaku;Tengin Baru;-0.910212;116.83882;13;operasional;8125061600;11/30/2022;;;Stamet APT Pranoto Samarinda;BMKG-Rekayasa
STG1019;ARG Babulu;Kalimantan Timur;Kab. Penajam Paser Utara;babulu;gunung mulia;-1.5303945;116.4029504;12;operasional;81522624134;9/18/2023;Jl. Poros desa gunung mulia km. 05;;Kantor Balai Benih Utama Pertanian;EML
150157;ARG Tanjung Palas Timur;Kalimantan Utara;Kab. Bulungan;Tanjung Palas Timur;Sajau Hilir;2.721749;117.6366;9;operasional;85246084765;9/13/2016;-;FTP;BP3K Bulungan;BMKG-LSI
150158;ARG Nunukan;Kalimantan Utara;Kab. Nunukan;Nunukan Selatan;Sei Lancang;3.990138;117.6994;20;operasional;85156628553;9/13/2016;-;HTTP GET;Kantor Kelurahan Tanjung Harapan;BMKG-LSI
150346;ARG Sesayap Hilir;Kalimantan Utara;Kab. Tana Tidung;Tideng Pale;Sesayap;3.579415;117.00225;19;operasional;81351483333;10/27/2017;JL Perintis KM 01 Kec Sesayap;FTP;Dinas Pertanian;MMI-LSI
STA0223;ARG Setulang;Kalimantan Utara;Kab. Malinau;Malinau Selatan Hilir;Setulang;3.454777778;116.5016111;22;operasional;81257559030;8/25/2020;Desa Setulang Kec. Malinau Selatan Hilir Kab. Malinau;HTTP GET;Kantor Desa Setulang;
STA0224;ARG Salap;Kalimantan Utara;Kab. Malinau;Malinau UItara;Salap;3.65575;116.6939833;19;operasional;82157998897;8/25/2020;Jl. Trans Kaltara Rt.2 Desa Salap, Kec. Malinau Utara;HTTP GET;Kantor Desa Salap;
STAL241;ARG Sebatik Utara;Kalimantan Utara;Kab. Nunukan;Sebatik Utara;Pancang;4.15149;117.88985;8;operasional;8125319931;11/23/2018;Desa Lapri;FTP;Kelompok Tani;
STAL242;ARG Pulau Bunyu;Kalimantan Utara;Kab. Bulungan;Bunyu;Desa Bunyu Barat;3.468075;117.847168;9;operasional;81350032455;11/25/2018;Jl. Manunggal IX;FTP;Kantor Kecamatan Bunyu;
STG1020;ARG Sebuku;Kalimantan Utara;Kab. Nunukan;Sebuku;Kunyit;3.953592;116.970537;14;operasional;85347965531;9/18/2023;Jl. Trans sebuku, kunyit;;Tower BTS Bakti;EML
150139;ARG Air Gegas;Kepulauan Bangka Belitung;Kab. Bangka Selatan;Air Gegas;Air Gegas;-2.684166;106.3883;177;operasional;81279834625;9/13/2016;JL Jenderal Sudirman.;FTP;Kec.Air Gegas;BMKG-LSI
150140;ARG Belinyu;Kepulauan Bangka Belitung;Kab. Bangka;Belinyu;Kuto Panji;-1.650138;105.7842;160;operasional;82183989090;9/13/2016;Suhaimin;FTP;Kantor Kecamatan Belinyu Pemkab Bangka;BMKG-LSI
150141;ARG Muntok;Kepulauan Bangka Belitung;Kab. Bangka Barat;Muntok;Sungai Daeng;-2.064166;105.1669;134;operasional;85268983433;9/13/2016;JL Kapten Piere Tendean  No 1.;FTP;Kantor Kecamatan Muntok Kabupaten Bangka Barat;BMKG-LSI
150181;ARG BPK Parittiga;Kepulauan Bangka Belitung;Kab. Bangka Barat;Parittiga;Kelabat;-1.642863;105.506404;106;operasional;85268677339;8/4/2016;Jl Antara Desa Kelabat PArittiga Jobus;HTTP GET;BPK Parittiga;MMI-LSI
150182;ARG UPTD Dispernak Kab Bangka;Kepulauan Bangka Belitung;Kab. Bangka;Pemali;Air Duren;-1.924949;106.026982;200;operasional;81373352132;8/4/2016;Jl Raya sungailiat Muntok;FTP;UPTD Dispernak Pemali Kabupaten Bangka;MMI-LSI
150183;ARG SMA 1 Sungai Selan;Kepulauan Bangka Belitung;Kab. Bangka Tengah;Sungai Selan;Sungai Selan;-2.363524;106.000787;51;operasional;85609384993;8/2/2016;Jl Raya Sungai Selan;HTTP GET;SMA N 1 Sungai Selan Kabupaten Bangka Tengah;MMI-LSI
150184;ARG BP3K Payung;Kepulauan Bangka Belitung;Kab. Bangka Selatan;Payung;Payung;-2.6099;106.1476;150;operasional;85287555253;8/3/2016;Jl Raya Air Jaya Payung;FTP;BP3K Payung Dinas Pertanian Bangka Selatan;BMKG-LSI
150185;ARG BP3K Tukak Sadai;Kepulauan Bangka Belitung;Kab. Bangka Selatan;Tukak Sadai;Pasir Putih;-3.034014;106.71283;58;operasional;81918943465;8/3/2016;Jl Raya Sadai;FTP;BP3K Tukak Sadai Dinas Pertanian Bangka Selatan;MMI-LSI
150279;ARG Lubuk Besar;Kepulauan Bangka Belitung;Kab. Bangka Tengah;Lubuk Besar;Lubuk Besar;-2.543;106.668;49;operasional;81373836294;9/5/2017;JL Komplek Kobatin;FTP;BPP Lubuk Besar Dinas Pertanian Bangka Tengah;MMI-LSI
150280;ARG Puding Besar;Kepulauan Bangka Belitung;Kab. Bangka;Puding besar;Puding Besar;-1.995;105.955;190;operasional;81367942014;9/6/2017;JL Sungai Liat;FTP;BPP Puding Besar Kabupaten Bangka;MMI-LSI
150292;ARG Kace Timur;Kepulauan Bangka Belitung;Kab. Bangka;Mendo Barat;Kace timur;-2.136;106.087;111;operasional;82307612711;9/7/2017;JL Raya Muntok KM 4;FTP;BSIP Provinsi Bangka Belitung;MMI-LSI
STAL091;ARG Air Rembikang;Kepulauan Bangka Belitung;Kab. Belitung;Sijuk;Air Seru;-2.698;107.6775167;26;operasional;87712010988;11/15/2018;Jl Sejuk Air Rembikang;FTP;UPTD Air Rembikang;
STAL092;ARG Dendang;Kepulauan Bangka Belitung;Kab. Belitung Timur;Dendang;Dendang;-3.0715906;107.9031746;43;operasional;83175045047;11/18/2018;Jl. Raya Dendang;FTP;BPP Dendang;
150150;ARG Singkep;Kepulauan Riau;Kab. Lingga;Singkep;Tanjung Harapan;-0.486056;104.571937;13;operasional;81276601606;9/13/2016;JL Komplek sekolah Kec.singkep selatan;HTTP GET;Kantor Desa Tanjung Harapan;BMKG-LSI
150151;ARG Bintan Timur;Kepulauan Riau;Kab. Bintan (Kep.Riau);Bintan Timur;Gunung Lengkuas;0.852616;104.541523;24;operasional;85263318187;9/13/2016;-;FTP;Puskesmas pembantu wak copek;MMI-LSI
150152;ARG Tanjung Balai Karimun;Kepulauan Riau;Kab. Karimun;Meral;Sungai Raya;1.007174;103.3522;4;operasional;82286553110;9/13/2016;Parit Rampak.;FTP;Pelabuhan Roro ASDP;BMKG-LSI
150268;ARG Pulau Setokok;Kepulauan Riau;Kota Batam;Bulang;Pulau Setokok ;0.96434;104.046184;4;operasional;81280160726;9/5/2017;Jl. Raya Barelang Jembatan III Pulau Setokok;FTP;Balai Budidaya Laut;MMI-LSI
150269;ARG Tembeling;Kepulauan Riau;Kab. Bintan (Kep.Riau);Teluk Buntan;Tembeling;1.012567;104.469189;15;operasional;81277207554;9/4/2017;Jl. Tok Sadek No 1;FTP;Kecamatan Teluk Bintan;MMI-LSI
STG1016;ARG Lingga;Kepulauan Riau;Kab. Lingga;Lingga;Daik;-0.208055;104.598611;3;operasional;85264695874;9/18/2023;Jalan Istana Kota Baru Daik Lingga, 29872;;Dinas Perhubungan Kabupaten Lingga;EML
14032796;ARG Blambangan Umpu;Lampung;Kab. Way Kanan;Blambangan Umpu;Negeri Agung;-4.61377;104.63724;76;operasional;82377606431;6/11/2014;Kampung Kalipatan Kec.Blambangan umpu Kab.Way Kanan;FTP;bmkg;BMKG-LSI
14032797;ARG Menggala;Lampung;Kab. Tulang Bawang;Menggala;Astra Kestra;-4.61264;105.23633;32;operasional;81373272810;6/10/2014;jl.Lintas Timur Menggala;HTTP GET;bmkg;BMKG-LSI
14032799;ARG Balik Bukit;Lampung;Kab. Lampung Barat;Balik Bukit;Sabarus;-5.03822;104.09588;883;operasional;81278241306;6/3/2014;jl.Kapten Piere Tendean ;HTTP GET;BMKG;BMKG-LSI
150016;ARG Kelapa Tujuh;Lampung;Kab. Lampung Utara;Kota Bumi Selatan;Kelapa Tujuh;-4.84669;104.91048;46;operasional;87898691466;6/20/2015;Jl. Letjen Hj. Alamsyah RPN No. 104;FTP;bmkg;BMKG-LSI
150017;ARG Sragi;Lampung;Kab. Lampung Timur;Sragi;Bakti Rasa;-5.63493;105.74484;11;operasional;81271474459;6/19/2015;Jl. Raya Sragi dusun Fa;FTP;bmkg;BMKG-LSI
150018;ARG Terbanggi;Lampung;Kab. Lampung Tengah;Terbanggi Besar;Terbanggi;-4.79549;105.1324;32;operasional;82181144799;6/20/2015;PT. GGP / PG 2;FTP;PT. GGP / PG 2;BMKG-LSI
150019;ARG Sukadana;Lampung;Kab. Lampung Timur;Sukadana;Sukadana ILir;-5.03264;105.52345;17;operasional;81379700689;6/17/2015;Jl. Letnan Sutrasno Sukadana Ilir;FTP;bmkg;BMKG-LSI
150020;ARG Kalianda;Lampung;Kab. Lampung Selatan;Kalianda;Way Urang;-5.71444;105.5828;14;operasional;82178732748;6/18/2015;Jl. Mustafa Kemal No. 16;FTP;bmkg;BMKG-LSI
150021;ARG Ganti Warno;Lampung;Kab. Lampung Timur;Pekalongan;Ganti Warno;-5.0655;105.35929;28;operasional;85789118407;6/17/2015;Jl. Pertanian, Ganti Warno Pekalongan Lam-Tim;FTP;BMKG;BMKG-LSI
150022;ARG Raman Utara;Lampung;Kab. Lampung Timur;Raman Utara;Rejo Binangun;-4.97387;105.41441;30;operasional;82183386573;6/17/2015;Komp. Perkantoran Pemda. Lampung Timur;FTP;bmkg;BMKG-LSI
150023;ARG Sumber Rejo;Lampung;Kab. Tanggamus;Sumber Rejo;Simpang Kanan;-5.38615;104.71245;568;operasional;81273370072;6/20/2015;Jl. UPT Sumber Rejo;FTP;bmkg;BMKG-LSI
150024;ARG Way Lima;Lampung;Kab. Pesawaran;Gedong Tataan;Cipadang;-5.41971;105.06747;202;operasional;85788755601;6/16/2015;PTPN VII UKK (Unit Kebun Karet) Wali;FTP;PTPN VII UKK (Unit Kebun Karet) Wali;BMKG-LSI
150025;ARG Pandan Surat;Lampung;Kab. Pringsewu;Sukoharjo;Pandan Surat;-5.30128;105.00815;126;operasional;85269498588;6/16/2015;Jl. Beringin;FTP;bmkg;BMKG-LSI
150176;ARG PTPN VII Unit Bekri;Lampung;Kab. Lampung Tengah;Bekri;Sinar Banten;-5.071864;105.134713;52;operasional;81377650595;7/27/2016;Jl Negara Yukum Jaya;FTP;bmkg;MMI-LSI
150177;ARG BP3K Gunung Sugih;Lampung;Kab. Pesawaran;Gunung sugih;Gunung sugih Pasar;-4.98271;105.20236;48;operasional;85282763553;7/27/2016;Jl Raya Padang Ratu no 4;HTTP GET;BMKG;MMI-LSI
150178;ARG BP3 Wonosobo;Lampung;Kab. Tanggamus;Wonosobo;Dadi Rejo;-5.49413;104.53114;14;operasional;85307230296;7/25/2016;Jl Nusa Indah no IV;FTP;Dias Pertanian dan perkebunan;MMI-LSI
150179;ARG Panaragan Jaya;Lampung;Kab. Tulang Bawang Barat;Tulang Bawang Tengah;Panarangan Jaya;-4.518234;105.081999;44;operasional;85279620044;7/26/2016;Panarangan Jaya;HTTP GET;BMKG;MMI-LSI
150180;ARG BP3K Bunga Mayang;Lampung;Kab. Lampung Utara;Bunga Mayang;Negara Tulang Bawang;-4.59443;104.86474;48;operasional;85216423531;7/26/2016;Jl Nusa Indah IV;HTTP GET;BMKG;MMI-LSI
150284;ARG Bandar Surabaya;Lampung;Kab. Lampung Tengah;Bandar Surabaya;Surabaya ilir;-4.68247;105.72318;46;operasional;82279119544;11/15/2017;JL Desa Surabaya ilir1;FTP;BMKG;MMI-LSI
150285;ARG Biha;Lampung;Kab. Pesisir Barat;Pesisr selatan;Biha;-5.316926;104.01585;6;operasional;82371035970;11/18/2017;JL Krui Biha;FTP;bmkg;MMI-LSI
150286;ARG Krui;Lampung;Kab. Pesisir Barat;Pesisir tengah;Sukanegara;-5.1728417;103.9464187;7;operasional;81369241178;11/18/2017;Pesisir Tengah;FTP;bmkg;MMI-LSI
150287;ARG Trikora;Lampung;Kab. Lampung Tengah;Jati agung;Rejo mulyo;-5.26783;105.30332;53;operasional;85269739345;11/16/2017;JL Raya krang anyar;FTP;PTPN VII TERIKORA JATIAGUNG;MMI-LSI
150288;ARG Way Tuba;Lampung;Kab. Way Kanan;Way Tuba;Ramsai;-4.39914;104.38629;102;operasional;85307230296;11/20/2017;JL Lintas Sumatra;FTP;Dinas Pertanian;MMI-LSI
STA0006;ARG Taman Bogo;Lampung;Kab. Lampung Timur;Purbolinggo;Taman Bogo;-5.00674;105.48898;44;operasional;81272581211;9/13/2016;Taman Bogo;HTTP GET;Kebun percobaan BBi Taman Bogo;BMKG-MSP
STA0007;ARG Bergen;Lampung;Kab. Lampung Selatan;Tanjung Sari;Kertosari;-5.32643;105.44481;50;operasional;85378779986;9/13/2016;Sukamarga;HTTP GET;bmkg;BMKG-Campbell
STA3263;ARG Marga Tiga;Lampung;Kab. Lampung Timur;Margatiga;Tulung Aman;-5.1436;105.52357;53;operasional;8584068631;9/10/2016;;HTTP GET;bmkg;BMKG-LSI
STA3264;ARG SMPK Abung Semuli;Lampung;Kab. Lampung Utara;Abung Semuli;Semuli Raya;-4.79432;105.010058;42;operasional;85269844125;9/10/2016;Jl. Angkasa Semuli Raya;HTTP GET;bmkg;BMKG-LSI
STAL081;ARG Mesir Ilir;Lampung;Kab. Way Kanan;Bahuga;Desa Mesir Ilir;-4.26527;104.66939;90;operasional;81271279636;11/21/2018;-;FTP;bmkg;
STAL082;ARG Simpang Pematang;Lampung;Kab. Mesuji;Simpang Pematang;Desa Simpang Mesuji;-4.02596;105.24916;35;operasional;82177951921;11/15/2018;Jl. Pagar Alam No. 3;FTP;bmkg;
150101;ARG Seram Utara;Maluku;Kab. Maluku Tengah;Seram Utara Tmur SETI;Kobisonta;-2.989722;129.9244;0;operasional;81340247504;9/30/2015;JL Lintas Tengah;FTP;BP3K;BMKG-LSI
150201;ARG Air Buaya;Maluku;Kab. Buru;Air Buaya;Air Buaya;-3.08644;126.434529;10;operasional;81326715368;8/12/2016;Jl Tomlima Air Buaya;FTP;UPTD Pertanian Air Buaya;MMI-LSI
150203;ARG Tehoru;Maluku;Kab. Maluku Tengah;Tehoru;Sakanusa Desa Raya;-3.461944;129.5514;5;operasional;85243429479;8/3/2016;Jl Porors Wai Kao Km 5;FTP;BMKG;MMI-LSI
150204;ARG Bula;Maluku;Kab. Seram Bagian Timur;Bula;Bula;-3.105325;130.496643;;operasional;82198059780;8/4/2016;Jl Pancasila;FTP;Kantor Kec Bula;MMI-LSI
